"","city_id","commentary_primary","commentary_secondary","terr_id","sovereign_number","time_point","observation","point_id","type_reign","type_change","city_status","hanse","foreign_rule","multiple_1","multiple_2","multiple_3","multiple_4","multiple_5","multiple_6","multiple_7","multiple_8","multiple_9","multiple_10","multiple_11","multiple_12","multiple_13","multiple_14","multiple_15","multiple_16","uncertainty_1","uncertainty_2","uncertainty_3","source"
"16454",23109,"Durch König Heinrich II. war Osterhofen dem 1007  gegründeten Bistum Bamberg einverleibt worden (Wann genau?)","","B043","",1400,25278,1,0,10,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 3"
"16455",23109,"","wurden 1378 von Albrecht von Puchberg zu Winzer eingelöst","0P0003","",1400,25281,1,5,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16456",23109,"1427 an den niederbayer. Herzog verkauft (damals aber bereits unter Namen Bayern-Landshut! (Lale, Wiki)","","0N0017","",1450,25283,2,0,5,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16457",23109,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1550,25285,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16458",23109,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1650,25285,4,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16459",23109,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1750,25285,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16460",23109,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-Landshut, fallen an Pfalz-Birkenfeld","","P049","",1850,25287,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16461",23110,"1356 erwirbt das Hochstift Augsburg die Abtei (Lale)","","A268","",1400,25292,1,0,5,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16462",23110,"1356 erwirbt das Hochstift Augsburg die Abtei (Lale)","","A268","",1450,25292,2,0,5,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16463",23110,"1356 erwirbt das Hochstift Augsburg die Abtei (Lale)","","A268","",1550,25292,3,0,5,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16464",23110,"1626 verzichtete der Bf. Von Aufgsburg auf die Ansprüche auf Grund eines Spruches dees Reichskammergerichts und veräußerte 1710 die noch verbliebenen Schirmgerechtigkeiten an den Abt (Reichsfürst) (Lale)","","O177","",1650,25293,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16465",23110,"1626 verzichtete der Bf. Von Aufgsburg auf die Ansprüche auf Grund eines Spruches dees Reichskammergerichts und veräußerte 1710 die noch verbliebenen Schirmgerechtigkeiten an den Abt (Reichsfürst) (Lale)","","O177","",1750,25293,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16466",23110,"1802/1803 kam Ottobeuren an Bayern (Lale)","","P049","",1850,25294,6,0,8,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16467",23111,"Herren von Parsberg erstrebten seit 14. Jh. Unabhängigkeit von bayer Hzgt.","","0P0004","",1400,25297,1,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"16468",23111,"Herren von Parsberg erstrebten seit 14. Jh. Unabhängigkeit von bayer Hzgt.","","0P0004","",1450,25297,2,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"16469",23111,"Herren von Parsberg erstrebten seit 14. Jh. Unabhängigkeit von bayer Hzgt.","","0P0004","",1550,25297,3,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"16470",23111,"Herren von Parsberg erstrebten seit 14. Jh. Unabhängigkeit von bayer Hzgt.","","0P0004","",1650,25297,4,0,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"16471",23111,"1732 starb das Geschlecht der Parsberger aus; Erbschaft trat Friedrich Karl Graf von Schönborn an (Bf. Von Bamberg und Würzburg) an","","B043","",1750,25298,5,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16472",23111,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-München, fallen an Pfalz-Birkenfeld","","P049","",1850,25300,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16473",23112,"1163(?)-1803 war Bf. Herr über ganze Stadt","","P020","",1400,25307,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16474",23112,"1163(?)-1803 war Bf. Herr über ganze Stadt","","P020","",1450,25307,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16475",23112,"1163(?)-1803 war Bf. Herr über ganze Stadt","","P020","",1550,25307,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16476",23112,"1163(?)-1803 war Bf. Herr über ganze Stadt","","P020","",1650,25307,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16477",23112,"1163(?)-1803 war Bf. Herr über ganze Stadt","","P020","",1750,25307,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16478",23112,"Seit 1803 wieder bayerisch","","P049","",1850,25308,6,0,8,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16479",23113,"Klosterherrschaft Benediktbeuren,","","B144","",1400,25310,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a"
"16480",23113,"Klosterherrschaft Benediktbeuren,","","B144","",1450,25310,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a"
"16481",23113,"Klosterherrschaft Benediktbeuren,","","B144","",1550,25310,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a"
"16482",23113,"Klosterherrschaft Benediktbeuren,","","B144","",1650,25310,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a"
"16483",23113,"Klosterherrschaft Benediktbeuren,","","B144","",1750,25310,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a"
"16484",23113,"später Königreich Bayern (1803, 3b: Säkularisation)","","P049","",1850,25311,6,0,8,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16485",23114,"1392 Abspaltung der Linien Bayern-München und Bayern-Ingolstadt von Bayern-Landshut","","B108","",1400,25315,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16486",23114,"1392 Abspaltung der Linien Bayern-München und Bayern-Ingolstadt von Bayern-Landshut","","B108","",1450,25315,2,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16487",23114,"1392 Abspaltung der Linien Bayern-München und Bayern-Ingolstadt von Bayern-Landshut","","B108","",1550,25315,3,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16488",23114,"1392 Abspaltung der Linien Bayern-München und Bayern-Ingolstadt von Bayern-Landshut","","B108","",1650,25315,4,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16489",23114,"1392 Abspaltung der Linien Bayern-München und Bayern-Ingolstadt von Bayern-Landshut","","B108","",1750,25315,5,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16490",23114,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-München, fallen an Pfalz-Birkenfeld","","P049","",1850,25317,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16491",23115,"1347 abermalige Abspaltung Niederbayerns von der oberbaierischen Hauptlinie","","0N0017","",1400,25322,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16492",23115,"1347 abermalige Abspaltung Niederbayerns von der oberbaierischen Hauptlinie","","0N0017","",1450,25322,2,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16493",23115,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1550,25324,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16494",23115,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1650,25324,4,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16495",23115,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1750,25324,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16496",23115,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-Landshut, fallen an Pfalz-Birkenfeld","","P049","",1850,25326,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16497",23116,"1332 auch Verzicht auf das Rücklösungsrecht durch Niederbayern ggüber. Landgraf von Leuchtenberg. Inhaber der Landgrafschaft bis zum Aussterben im Mannesstamm 1646 die Landgrf. Von Leuchtenberg,","","L165","",1400,25331,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16498",23116,"1332 auch Verzicht auf das Rücklösungsrecht durch Niederbayern ggüber. Landgraf von Leuchtenberg. Inhaber der Landgrafschaft bis zum Aussterben im Mannesstamm 1646 die Landgrf. Von Leuchtenberg,","","L165","",1450,25331,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16499",23116,"1332 auch Verzicht auf das Rücklösungsrecht durch Niederbayern ggüber. Landgraf von Leuchtenberg. Inhaber der Landgrafschaft bis zum Aussterben im Mannesstamm 1646 die Landgrf. Von Leuchtenberg,","","L165","",1550,25331,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16500",23116,"dann (trotz pfalz-neuburgischer Exspektanz) kurbayer. Nebenlinien bis zu deren Aussterben 1705,","","0B0081","",1650,25332,4,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16501",23116,"1715 wieder an Kurbayern zurückgegeben (Ende, also dann Bayern kodieren?)","","B108","",1750,25335,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16502",23116,"1799 stirbt Pfalz-Sulzbach aus, fällt an Pfalz-Birkenfeld","","P049","",1850,25337,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16503",23117,"bis 1425 Straubing-Holland","","B109","",1400,25344,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16504",23117,"1429 an Bayern-Landshut (durch Pressburger Schied von Kg. Sigismund)","","0N0017","",1450,25346,2,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16505",23117,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1550,25348,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16506",23117,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1650,25348,4,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16507",23117,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1750,25348,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16508",23117,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-Landshut, fallen an Pfalz-Birkenfeld","","P049","",1850,25350,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16509",23118,"","es wurde 1350 von den Landgrf. Der Krone Böhmen als Lehen aufgetragen","L339","",1400,25353,1,6,0,0,0,"B316","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16510",23118,"P. gehörte zur Landgrafschaft Leuchtenberg","","L165","",1400,25352,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 3b"
"16511",23118,"P. gehörte zur Landgrafschaft Leuchtenberg","","L165","",1450,25352,2,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 3b"
"16512",23118,"P. gehörte zur Landgrafschaft Leuchtenberg","","L165","",1550,25352,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,1,0,"10a, 3b"
"16513",23118,"der sie 1628 an Pfalzgrf Wolfgang Wilhelm von Neuburg verkaufte","","P054","",1650,25358,4,0,5,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16514",23118,"1742 wurde sie nach dem Tod des Kfst Karl Philipp von Maria Theresia dem Grf. Von Sinzendorf verliehen","","S515","",1750,25359,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16515",23118,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-München, fallen an Pfalz-Birkenfeld","","P049","",1850,25362,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16516",23119,"Wieder Kurpfalz","","P047","",1400,25368,1,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16517",23119,"1448 nach Aussterben von Pfalz-Neumarkt die Oberpfalz an Pfalz-Mosbach und Pfalz-Simmern (Pfalz-Simmern verkauft jedoch seinen Anteil an P.-M.)","","P053","",1450,25370,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16518",23119,"1499 nach Aussterben von Pfalz-Mosbach die Oberpfalz an die Kurzpfalz","","P047","",1550,25371,3,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16519",23119,"Ab 1621/1628 (1628 s. Neumarkt i Opf) Kurbayern","","B108","",1650,25373,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16520",23119,"Ab 1621/1628 (1628 s. Neumarkt i Opf) Kurbayern","","B108","",1750,25373,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16521",23119,"1799 stirbt Pfalz-Sulzbach aus, die Oberpfalz fällt an Pfalz-Birkenfeld","","P049","",1850,25378,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16522",23120,"Das im 14. Jh. Entstandene Gericht Wildenwart  war etwa 1396-1502 landesfürstl. (zuerst Bayern-Ingolstadt, ; Anm.d. Überarb.: 1392 Aufteilung in Bayern-Ingolstadt, Bayern-Landshut und Bayern-München","","B106","",1400,25385,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16523",23120,"ab etwa 1440 Bayern-Landshut)","","0N0017","",1450,25386,2,0,3,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"16524",23120,"1544-1610 Freyberg-Hohenaschau,","","H349","",1550,25388,3,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16525",23120,"1610-1772 Freiherren von Schurff,","","0S0008","",1650,25389,4,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16526",23120,"1610-1772 Freiherren von Schurff,","","0S0008","",1750,25389,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16527",23120,"1806 Hohenaschau an Bayern mediatisiert","","P049","",1850,25391,6,0,13,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"Lale"
"16528",23121,"bei der Landesteilung 1392 zu Bayern-Ingolstadt","","B106","",1400,25395,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16529",23121,"1447 zu Bayern-Landshut","","0N0017","",1450,25396,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16530",23121,"1505 kam es durch den Kölner Spruch zu Bayern-(München) (ab da dann hzg. Bayern)","","B108","",1550,25398,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16531",23121,"1505 kam es durch den Kölner Spruch zu Bayern-(München) (ab da dann hzg. Bayern)","","B108","",1650,25398,4,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16532",23121,"1505 kam es durch den Kölner Spruch zu Bayern-(München) (ab da dann hzg. Bayern)","","B108","",1750,25398,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16533",23121,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-Landshut, fallen an Pfalz-Birkenfeld","","P049","",1850,25400,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16534",23122,"1353 Straubing-Holland","","B109","",1400,25406,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16535",23122,"1425/29 (1429 s. Kelheim) Bayern-München","","B108","",1450,25407,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16536",23122,"1425/29 (1429 s. Kelheim) Bayern-München","","B108","",1550,25407,3,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16537",23122,"1425/29 (1429 s. Kelheim) Bayern-München","","B108","",1650,25407,4,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16538",23122,"1425/29 (1429 s. Kelheim) Bayern-München","","B108","",1750,25407,5,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16539",23122,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-München, fallen an Pfalz-Birkenfeld","","P049","",1850,25409,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16540",23123,"1245 gewährte der Kaiser der Stadt Reichsfreiheit (1 von 7 freien Städten!)","","R081","",1400,25416,1,0,9,1,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16541",23123,"1245 gewährte der Kaiser der Stadt Reichsfreiheit (1 von 7 freien Städten!)","","R081","",1450,25416,2,0,9,1,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16542",23123,"1492 erzwang der Kaiser die Rückgabe der Stadt an das Reich (als Reichsstadt, nicht mehr freie Stadt)","","R081","",1550,25418,3,0,9,2,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16543",23123,"1492 erzwang der Kaiser die Rückgabe der Stadt an das Reich (als Reichsstadt, nicht mehr freie Stadt)","","R081","",1650,25418,4,0,9,2,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16544",23123,"1492 erzwang der Kaiser die Rückgabe der Stadt an das Reich (als Reichsstadt, nicht mehr freie Stadt)","","R081","",1750,25418,5,0,9,2,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a, Lale"
"16545",23123,"Am 25.5.1810 erfolgte die Übergabe der Stadt an Bayern.","","P049","",1850,25420,6,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16546",23124,"Nach der Landesteilung von 1392 an Bayern-München.","","B108","",1400,25429,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16547",23124,"Nach der Landesteilung von 1392 an Bayern-München.","","B108","",1450,25429,2,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16548",23124,"","1408 von Bayern-München an Regensburg verpfändet (Übergabe 1409), jedoch 1486 von Hzg. Albrecht IV. eingelöst. Seitdem Landesherrschaft bei Bayern-München","R081","",1450,25430,2,2,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16549",23124,"Nach der Landesteilung von 1392 an Bayern-München.","","B108","",1550,25429,3,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16550",23124,"Nach der Landesteilung von 1392 an Bayern-München.","","B108","",1650,25429,4,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16551",23124,"Nach der Landesteilung von 1392 an Bayern-München.","","B108","",1750,25429,5,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16552",23124,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-München, fallen an Pfalz-Birkenfeld","","P049","",1850,25432,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16553",23125,"1392 dem Hzgt. Bayern-München zugeteilt; Wieder zu Hzgt. Bayern nach Wiedervereinigung von Obb. Und Nbb. Anfang 16. Jh.","","B108","",1400,25439,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16554",23125,"","Ab 1384-1424 an die Grf. Von Abensberg","A011","",1400,25438,1,2,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16555",23125,"1392 dem Hzgt. Bayern-München zugeteilt; Wieder zu Hzgt. Bayern nach Wiedervereinigung von Obb. Und Nbb. Anfang 16. Jh.","","B108","",1450,25439,2,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16556",23125,"1392 dem Hzgt. Bayern-München zugeteilt; Wieder zu Hzgt. Bayern nach Wiedervereinigung von Obb. Und Nbb. Anfang 16. Jh.","","B108","",1550,25439,3,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16557",23125,"1392 dem Hzgt. Bayern-München zugeteilt; Wieder zu Hzgt. Bayern nach Wiedervereinigung von Obb. Und Nbb. Anfang 16. Jh.","","B108","",1650,25439,4,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16558",23125,"Wieder zu Bayern","","B108","",1750,25441,5,0,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16559",23125,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-München, fallen an Pfalz-Birkenfeld","","P049","",1850,25443,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16560",23126,"Bei der Landesteilung 1329 wurde es der pfälz. Linie zugeteilt","","P047","",1400,25448,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16561",23126,"1448 nach Aussterben von Pfalz-Neumarkt die Oberpfalz an Pfalz-Mosbach und Pfalz-Simmern (Pfalz-Simmern verkauft jedoch seinen Anteil an P.-M.)","","P053","",1450,25450,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16562",23126,"Ab 1499  Zugehörigkeit zum Fürstentum Kuroberpfalz (Inhaber bis 1621 Kurpfalz)","","P047","",1550,25451,3,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16563",23126,"ab 1621-28 Kurbayern","","B108","",1650,25453,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16564",23126,"ab 1621-28 Kurbayern","","B108","",1750,25453,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16565",23126,"1799 stirbt Pfalz-Sulzbach aus, die Oberpfalz fällt an Pfalz-Birkenfeld","","P049","",1850,25458,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16566",23127,"1353 Aufteilung in Niederbayern-Straubing und Niederbayern-Landshut (Hauptlinie) im Regensburger Vertrag","","B109","",1400,25466,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16567",23127,"","wieder Landgrf. V. Leuchtenberg","L165","",1400,25468,1,2,0,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16568",23127,"1447 Aussterben von Bayern-Ingolstadt, an Bayern-Landshut","","0N0017","",1450,25471,2,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16569",23127,"","1409f. Pflug","0P0002","",1450,25469,2,2,0,0,0,"","","","","","","","","","","","","","","","","",1,0,0,"10a"
"16570",23127,"1503 an Pfalz-Neuburg, 1510 aber die Herrschaft an Kurpfalz verkauften","","P047","",1550,25474,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"s. Waldmünchen"
"16571",23127,"1621/28 Übergang an Bayern","","B108","",1650,25477,4,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16572",23127,"1621/28 Übergang an Bayern","","B108","",1750,25477,5,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16573",23127,"1799 stirbt Pfalz-Sulzbach aus, die Oberpfalz fällt an Pfalz-Birkenfeld","","P049","",1850,25482,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16574",23128,"1347 abermalige Abspaltung Niederbayerns von der oberbaierischen Hauptlinie","","0N0017","",1400,25488,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16575",23128,"1347 abermalige Abspaltung Niederbayerns von der oberbaierischen Hauptlinie","","0N0017","",1450,25488,2,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16576",23128,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1550,25490,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16577",23128,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1650,25490,4,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16578",23128,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1750,25490,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16579",23128,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-Landshut, fallen an Pfalz-Birkenfeld","","P049","",1850,25492,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16580",23129,"1347 abermalige Abspaltung Niederbayerns von der oberbaierischen Hauptlinie","","0N0017","",1400,25496,1,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16581",23129,"1347 abermalige Abspaltung Niederbayerns von der oberbaierischen Hauptlinie","","0N0017","",1450,25496,2,0,11,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16582",23129,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1550,25498,3,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16583",23129,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1650,25498,4,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16584",23129,"Der Landshuter Teil Bayerns an Bayern-München durch Kölner Schied von 1505","","B108","",1750,25498,5,0,9,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16585",23129,"1799 stirbt Pfalz-Sulzbach aus, und deren Besitzungen, darunter ehem. Bayern-Landshut, fallen an Pfalz-Birkenfeld","","P049","",1850,25500,6,0,3,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"tree"
"16586",23130,"Bei der wittelsbachischen Landesteilung von 1329 kam Markt an die pfälz. Linie. Seit 1378 dem Kurpräzipuum zugeordnet und damit unmittelbar Kurpfalz (-> Pfalz, Lale) unterstehend. Seit 1499 Zugehörigkeit zum Fürstentum Kuroberpfalz (Inhaber bis 1621 [Übergang 1628, s. Neumarkt/Opf.] Kurpfalz,","","P047","",1400,25506,1,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
"16587",23130,"Bei der wittelsbachischen Landesteilung von 1329 kam Markt an die pfälz. Linie. Seit 1378 dem Kurpräzipuum zugeordnet und damit unmittelbar Kurpfalz (-> Pfalz, Lale) unterstehend. Seit 1499 Zugehörigkeit zum Fürstentum Kuroberpfalz (Inhaber bis 1621 [Übergang 1628, s. Neumarkt/Opf.] Kurpfalz,","","P047","",1450,25506,2,0,7,0,0,"","","","","","","","","","","","","","","","","",0,0,0,"10a"
